Timestamp,Value1,Value2
2021-04-16 17:46:28,545222,649
2021-04-16 19:42:11,323908,528
2021-04-16 19:51:13,146667,90
2021-04-16 19:51:13,645831,94
2021-04-17 15:27:09,448850,1305
2021-04-18 02:11:48,143315,89
2021-04-18 11:32:05,239222,751
2021-04-18 11:32:05,469381,1011
2021-04-18 11:32:05,418706,1448
2021-04-18 12:33:46,230302,974
2021-04-18 12:33:46,427529,960
2021-04-18 12:44:35,224820,122
2021-04-18 12:55:22,670840,881
2021-04-18 12:55:23,771265,94
2021-04-18 13:13:08,443786,1363
2021-04-18 13:13:08,935483,681
2021-04-18 13:53:15,52758,1431
2021-04-18 15:21:16,444106,1752
2021-04-18 16:33:55,727063,1226
2021-04-18 16:33:56,80500,2227
2021-04-18 16:33:57,360807,1179
2021-04-18 16:47:46,189598,983
2021-04-19 05:41:05,535419,1029
2021-04-19 05:41:05,498136,458
2021-04-19 05:41:05,221491,905
2021-04-19 07:51:54,755561,699
2021-04-19 11:16:29,853876,1197
2021-04-19 11:56:48,650610,1589
2021-04-19 13:03:53,239222,66
2021-04-20 00:02:17,279928,634
2021-04-20 00:15:24,172761,84
2021-04-20 00:31:59,945845,751
2021-04-20 00:32:00,149225,130
2021-04-20 00:32:00,453127,699
2021-04-20 15:25:53,630372,123
2021-04-20 16:42:38,279275,1393
2021-04-20 18:59:56,233268,121
2021-04-20 18:59:56,126899,531
2021-04-20 18:59:57,304555,993
2021-04-20 20:45:10,566630,47
2021-04-20 21:11:44,584292,593
2021-04-20 21:11:44,131692,974
2021-04-20 21:11:45,64062,732
2021-04-20 21:11:45,821147,323
2021-04-20 23:36:19,395958,149
2021-04-20 23:36:19,240786,649
2021-04-21 01:32:09,172761,810
2021-04-21 01:32:10,117324,1482
2021-04-21 14:53:33,416689,113
2021-04-21 16:33:12,438866,117
2021-04-21 17:02:16,710556,103
2021-04-21 17:02:17,6969,112
2021-04-21 18:27:56,265072,755
2021-04-21 18:27:57,645805,388
2021-04-21 18:27:58,633964,1337
2021-04-21 19:38:27,418523,1557
2021-04-21 19:38:28,58573,522
2021-04-22 16:01:30,418007,213
2021-04-22 17:26:09,273877,900
2021-04-22 17:26:11,272798,391
2021-04-22 22:34:57,97892,965
2021-04-22 22:34:58,199161,555
2021-04-22 23:47:54,239884,314
2021-04-23 00:01:37,265407,1482
2021-04-23 00:51:19,92511,96
2021-04-23 00:51:19,316588,816
2021-04-23 01:42:32,195240,89
2021-04-23 02:27:18,804588,1138
2021-04-23 02:27:19,585606,1039
2021-04-23 02:27:22,427529,764
2021-04-24 00:37:32,77466,1068
2021-04-24 00:37:34,750450,816
2021-04-24 03:15:27,960920,969
2021-04-24 03:15:27,92036,434
2021-04-24 03:15:27,645805,195
2021-04-24 05:11:17,418706,1095
2021-04-24 05:11:18,139751,313
2021-04-24 06:05:02,768011,1160
2021-04-24 06:36:51,645805,168
2021-04-24 07:24:59,665913,797
2021-04-24 07:24:59,271393,302
2021-04-24 08:37:29,147148,937
2021-04-24 08:39:02,162525,583
2021-04-24 08:46:43,463707,625
2021-04-24 08:46:44,417652,699
2021-04-25 08:08:07,486176,774
2021-04-25 20:13:35,263175,751
2021-04-25 20:23:12,578534,103
2021-04-25 20:23:13,790336,103
2021-04-25 20:23:13,970955,303
2021-04-26 04:44:13,67799,302
2021-04-26 08:42:36,272465,675
2021-04-26 08:44:09,74358,382
2021-04-26 08:50:00,512748,1529
2021-04-26 10:49:02,919332,214
2021-04-26 11:13:39,266244,969
2021-04-26 11:13:39,741106,168
2021-04-26 11:13:41,739609,1030
2021-04-26 15:04:58,239583,1263
2021-04-26 15:04:58,261031,466
2021-04-26 15:10:54,265072,592
2021-04-26 16:56:07,507620,727
2021-04-26 17:04:19,349936,113
2021-04-26 17:04:19,424079,1608
2021-04-26 17:17:26,566806,947
2021-04-26 17:51:30,188428,555
2021-04-26 17:51:30,471591,112
2021-04-26 17:51:30,58997,104
2021-04-26 17:51:30,131163,648
2021-04-26 17:51:30,200156,789
2021-04-26 18:21:32,655481,1678
2021-04-27 09:13:55,324276,1440
2021-04-27 09:13:56,1084100,1873
2021-04-27 09:13:56,349590,1104
2021-04-28 00:45:20,130523,122
2021-04-28 00:45:20,117324,216
2021-04-28 00:45:20,124901,904
2021-04-28 01:07:10,344006,537
2021-04-28 01:12:58,487431,649
2021-04-28 02:58:04,108285,909
2021-04-28 02:58:05,102876,1380
2021-04-28 22:57:08,535419,225
2021-04-28 23:03:50,685300,1265
2021-04-28 23:07:23,168034,892
2021-04-28 23:26:43,592415,104
2021-04-28 23:31:36,65177,1197
2021-04-29 03:29:59,361843,686
2021-04-29 03:36:10,220537,314
2021-04-29 03:36:10,768011,56
2021-04-29 03:36:11,267226,713
2021-04-29 03:52:01,675208,140
2021-04-29 06:20:02,564920,1040
2021-04-29 10:39:11,183263,774
2021-04-29 10:49:55,105272,113
2021-04-30 03:28:27,62568,1077
2021-04-30 04:56:28,136105,1430
2021-04-30 05:02:24,821147,103
2021-04-30 07:25:51,152376,550
2021-04-30 07:43:52,58573,736
2021-04-30 07:50:10,583545,624
2021-04-30 18:11:36,321111,364
2021-05-01 00:00:51,558914,881
2021-05-01 00:01:53,635543,871
2021-05-01 12:10:57,57756,416
2021-05-01 12:12:29,131793,104
2021-05-02 07:48:25,266167,662
2021-05-02 09:28:04,641429,1929
2021-05-02 21:31:38,620034,513
2021-05-02 21:31:39,355130,960
2021-05-02 21:31:39,619879,185
2021-05-02 21:31:40,535419,158
2021-05-02 21:40:15,233428,872
2021-05-02 21:54:04,506077,671
2021-05-02 21:54:04,619121,910
2021-05-02 23:10:49,355130,1123
2021-05-03 00:34:55,180654,222
2021-05-03 01:56:50,42360,331
2021-05-03 02:46:21,170549,1123
2021-05-03 03:26:45,561491,741
2021-05-03 05:38:39,635543,112
2021-05-03 06:59:06,233011,658
2021-05-03 06:59:06,152837,713
2021-05-03 06:59:06,96273,681
2021-05-03 06:59:06,708700,1440
2021-05-03 06:59:06,745316,1430
2021-05-03 07:26:49,110658,1384
2021-05-03 07:49:30,100742,167
2021-05-03 07:49:31,188428,557
2021-05-03 08:04:23,499592,121
2021-05-03 10:08:13,798638,1337
2021-05-03 10:08:14,224820,416
2021-05-03 20:29:40,162994,214
2021-05-04 04:17:43,609046,1077
2021-05-04 07:33:26,593324,1021
2021-05-04 07:33:26,361843,393
2021-05-04 07:33:27,510104,1160
2021-05-04 08:25:51,463707,1040
2021-05-04 08:35:22,239222,251
2021-05-04 16:56:26,245450,168
2021-05-04 17:03:09,111447,1029
2021-05-04 17:08:37,264571,278
2021-05-04 17:27:36,146917,686
2021-05-04 20:04:40,236381,714
2021-05-04 20:04:40,349590,537
2021-05-04 20:04:40,461078,371
2021-05-04 20:04:40,221709,132
2021-05-04 20:10:28,1062711,774
2021-05-04 20:14:01,264237,736
2021-05-04 20:14:01,1094152,56
2021-05-05 20:13:29,92511,1393
2021-05-05 20:13:30,146917,122
2021-05-06 06:15:33,230413,113
2021-05-06 18:21:01,507620,936
2021-05-06 20:45:35,418359,1511
2021-05-07 16:07:30,278848,993
2021-05-07 16:22:25,450219,139
2021-05-08 00:10:28,146803,1142
2021-05-08 00:10:28,407726,392
2021-05-08 01:05:28,725363,195
2021-05-08 01:39:32,298843,960
2021-05-08 01:39:32,670840,797
2021-05-08 02:39:33,733523,172
2021-05-09 02:39:01,485282,122
2021-05-09 04:20:35,252276,443
2021-05-09 04:20:36,141902,1300
2021-05-09 04:20:36,1073326,936
2021-05-09 04:31:24,727063,1957
2021-05-09 05:04:24,593712,214
2021-05-09 05:04:24,395958,66
2021-05-09 20:41:44,265585,1138
2021-05-09 21:05:57,181756,788
2021-05-09 21:05:57,239407,1420
2021-05-10 02:43:01,348636,1910
2021-05-10 02:43:01,982269,965
2021-05-10 02:43:02,237964,872
2021-05-10 03:38:31,750450,66
2021-05-10 04:12:26,627693,306
2021-05-10 04:12:27,370556,1012
2021-05-10 04:17:55,36282,844
2021-05-10 04:17:55,264448,1291
2021-05-10 04:31:14,417660,1133
2021-05-10 05:11:33,136273,115
2021-05-10 05:12:47,7101,727
2021-05-10 05:12:48,750001,75
2021-05-10 06:15:17,172560,947
2021-05-10 09:00:17,272185,1225
2021-05-10 09:32:03,160554,1393
2021-05-10 09:40:15,300144,1384
2021-05-10 09:40:15,731647,280
2021-05-10 09:40:15,117467,89
2021-05-10 10:26:48,566830,177
2021-05-10 10:26:49,323468,122
2021-05-10 10:32:40,593123,313
2021-05-10 10:32:41,1042131,435
2021-05-10 11:06:34,471759,463
2021-05-10 12:02:43,240786,123
2021-05-10 12:02:43,225245,94
2021-05-10 13:17:19,111187,826
2021-05-10 13:17:19,348881,103
2021-05-11 04:09:42,450871,138
2021-05-11 06:09:59,79147,1589
2021-05-11 06:10:00,239583,1611
2021-05-11 07:03:50,485282,828
2021-05-11 07:03:50,88054,714
2021-05-11 07:03:50,231024,1347
2021-05-11 07:03:54,577822,122
2021-05-11 07:03:54,264719,1957
2021-05-11 19:40:16,160982,1254
2021-05-11 19:40:16,88995,112
2021-05-11 21:57:34,470905,788
2021-05-11 21:57:35,624964,1347
2021-05-11 23:32:29,157496,1151
2021-05-11 23:32:29,267226,960
2021-05-12 07:27:29,566485,966
2021-05-12 08:00:28,155563,723
2021-05-12 08:00:28,802040,218
2021-05-12 08:37:40,160554,1086
2021-05-12 16:21:54,1062711,1151
2021-05-12 17:22:27,257864,1226
2021-05-12 17:22:28,205129,677
2021-05-12 17:29:55,710556,820
2021-05-12 21:49:04,178166,130
2021-05-12 22:09:26,745316,75
2021-05-12 23:34:05,263393,167
2021-05-12 23:52:06,460346,2125
2021-05-12 23:52:07,647924,435
2021-05-13 00:08:14,79328,104
2021-05-13 07:13:25,90594,1123
2021-05-13 07:13:25,370556,1003
2021-05-13 08:15:54,451757,1142
2021-05-13 08:15:55,181756,1262
2021-05-13 08:59:07,500678,66
2021-05-13 10:27:41,310650,909
2021-05-13 10:27:42,69134,798
2021-05-13 10:38:54,676197,213
2021-05-13 10:38:54,272185,1226
2021-05-13 12:04:33,416689,333
2021-05-13 12:04:33,172560,140
2021-05-13 12:04:33,339215,606
2021-05-13 12:04:33,218871,1273
2021-05-13 12:04:34,750001,1057
2021-05-13 12:04:34,470473,1794
2021-05-13 12:04:34,675208,1241
2021-05-13 12:29:21,714796,365
2021-05-13 12:29:21,231024,131
2021-05-13 19:29:32,152109,1030
2021-05-13 19:29:32,165666,1967
2021-05-13 19:33:57,74358,751
2021-05-13 19:55:59,650610,751
2021-05-13 19:55:59,614223,259
2021-05-13 22:33:52,299279,113
2021-05-13 23:32:35,173314,371
2021-05-13 23:33:33,513399,1664
2021-05-13 23:33:33,530586,1728
2021-05-14 00:10:44,565816,578
2021-05-14 05:57:37,203323,605
2021-05-14 05:57:37,738205,741
2021-05-14 06:12:13,333808,314
2021-05-14 06:12:14,131691,853
2021-05-14 06:46:01,247657,593
2021-05-14 07:56:30,730098,172
2021-05-14 21:11:53,348881,1273
2021-05-14 21:19:06,53542,140
2021-05-14 21:19:07,177273,114
2021-05-14 21:25:55,195416,1160
2021-05-14 21:43:59,280112,658
2021-05-14 21:45:18,613770,1188
2021-05-15 05:17:41,960920,1095
2021-05-15 06:28:10,67574,132
2021-05-15 06:29:06,79328,993
2021-05-15 06:29:06,221491,1029
2021-05-15 06:29:06,265585,1511
2021-05-15 06:37:34,745316,1226
2021-05-15 15:57:51,585423,167
2021-05-15 16:11:04,300237,115
2021-05-15 16:11:05,810230,306
2021-05-15 17:27:45,572152,634
2021-05-15 18:08:04,708399,755
2021-05-15 18:08:05,324463,1864
2021-05-15 18:56:52,500040,94
2021-05-15 19:11:47,238883,1957
2021-05-17 01:02:12,295217,593
2021-05-17 01:02:12,119140,1337
2021-05-17 01:02:13,141966,593
2021-05-17 01:15:09,907802,655
2021-05-17 14:28:26,741106,900
2021-05-17 14:35:39,152109,167
2021-05-18 10:11:35,159072,341
2021-05-18 10:11:35,566485,149
2021-05-18 10:11:35,279433,1645
2021-05-18 10:11:35,67187,391
2021-05-18 10:11:36,131692,382
2021-05-18 23:26:59,410130,315
2021-05-18 23:26:59,740400,1337
2021-05-19 11:02:41,361843,162
2021-05-20 02:22:19,755186,354
2021-05-20 02:22:20,771265,315
2021-05-20 03:38:23,735415,1384
2021-05-20 03:41:20,58997,326
2021-05-20 03:41:20,271393,605
2021-05-20 03:50:03,98108,1393
2021-05-20 03:50:03,193463,574
2021-05-20 03:50:03,1094152,1141
2021-05-20 03:50:04,619511,750
2021-05-20 03:50:04,417660,1198
2021-05-20 03:50:04,162994,74
2021-05-20 03:50:05,264448,806
2021-05-20 03:50:05,115987,551
2021-05-20 03:50:06,95551,620
2021-05-20 05:09:35,85729,93
2021-05-20 05:09:35,492130,956
2021-05-20 14:29:52,624461,1566
2021-05-20 15:28:05,760116,141
2021-05-20 16:35:10,88054,318
2021-05-20 16:40:48,72324,333
2021-05-21 01:42:22,470905,351
2021-05-21 01:42:22,702982,550
2021-05-21 09:40:21,676197,89
2021-05-21 09:49:46,472453,323
2021-05-22 02:28:18,86808,1260
2021-05-22 03:05:29,815690,56
2021-05-22 04:50:35,585211,94
2021-05-22 04:50:35,272465,1189
2021-05-23 00:12:30,487431,456
2021-05-23 00:16:20,286784,667
2021-05-23 00:16:21,493569,1030
2021-05-23 15:23:29,486910,1057
2021-05-23 15:23:29,326333,167
2021-05-23 15:23:29,950808,1654
2021-05-23 21:12:44,74394,139
2021-05-23 21:48:40,584975,1511
2021-05-23 21:48:40,418359,788
2021-05-23 21:57:10,52758,834
2021-05-23 22:26:26,70062,798
2021-05-24 13:21:35,159072,1095
2021-05-24 13:40:34,163328,103
2021-05-24 19:29:45,775219,533
2021-05-24 19:29:45,245352,1486
2021-05-24 20:14:49,566830,713
2021-05-24 21:04:20,90970,900
2021-05-24 21:04:21,335121,2152
2021-05-24 21:04:21,765051,388
2021-05-25 09:29:28,346119,1235
2021-05-25 09:36:38,690033,993
2021-05-25 09:47:22,450219,518
2021-05-25 09:51:24,81978,1356
2021-05-25 10:15:37,633664,1664
2021-05-25 10:15:37,518150,965
2021-05-25 11:41:59,639586,667
2021-05-25 11:41:59,360807,1170
2021-05-25 11:41:59,655481,302
2021-05-25 12:12:06,1058530,178
2021-05-25 12:12:06,198338,1179
2021-05-25 12:28:24,239045,306
2021-05-25 12:28:24,350473,213
2021-05-25 14:21:36,265585,1282
2021-05-25 14:23:09,78151,1022
2021-05-25 14:23:09,604505,797
2021-05-25 15:03:21,493910,416
2021-05-25 16:10:46,285151,1687
2021-05-25 16:30:48,635543,1133
2021-05-25 16:30:49,480279,167
2021-05-26 03:07:32,85869,121
2021-05-26 06:55:34,520545,163
2021-05-26 23:05:01,131793,1030
2021-05-26 23:34:05,639586,555
2021-05-26 23:34:06,1062711,1040
2021-05-27 00:41:31,187942,103
2021-05-27 02:33:34,151688,361
2021-05-27 03:05:02,225245,1030
2021-05-27 03:09:27,272798,76
2021-05-28 03:08:55,675208,741
2021-05-28 03:08:55,654586,1123
2021-05-28 03:08:55,300563,947
2021-05-28 03:26:56,64207,1105
2021-05-28 03:26:56,6985,657
2021-05-28 11:19:39,457893,1235
2021-05-28 11:19:40,599294,909
2021-05-28 11:58:10,219942,935
2021-05-28 13:23:02,130573,142
2021-05-28 21:44:02,634191,816
2021-05-28 21:44:03,355768,872
2021-05-28 23:23:42,95551,1179
2021-05-28 23:23:43,200416,918
2021-05-28 23:23:43,545222,136
2021-05-29 00:36:15,265585,400
2021-05-29 00:50:04,427529,630
2021-05-29 00:50:05,417660,112
2021-05-29 02:03:03,143837,881
2021-05-29 02:03:03,239045,140
2021-05-29 05:50:00,945845,956
2021-05-29 06:22:56,609046,1003
2021-05-29 06:22:57,252276,983
2021-05-29 06:38:47,136926,214
2021-05-29 06:45:53,361202,1356
2021-05-29 19:11:26,238652,551
2021-05-29 19:11:27,316682,1836
2021-05-29 19:19:15,464173,655
2021-05-29 21:16:00,331293,2227
2021-05-29 21:16:00,655481,918
2021-05-29 21:16:00,386520,993
2021-05-30 00:49:34,264237,1282
2021-05-30 00:49:34,492130,142
2021-05-30 00:49:35,121202,937
2021-05-30 15:18:11,443639,835
2021-05-30 16:41:17,124901,155
2021-05-31 01:50:29,265216,416
2021-05-31 01:50:30,219643,1219
2021-05-31 15:16:18,391643,1529
2021-05-31 15:25:43,7211,918
2021-05-31 15:25:43,451402,103
2021-05-31 15:39:02,739609,365
2021-05-31 16:07:42,123333,1560
2021-05-31 19:54:39,739892,149
2021-05-31 20:28:43,469877,736
2021-06-01 07:05:26,182929,1022
2021-06-01 07:05:26,240251,532
2021-06-01 07:06:03,205129,1473
2021-06-01 07:43:58,588221,899
2021-06-01 07:43:58,449289,1068
2021-06-01 07:43:59,204816,964
2021-06-01 07:44:00,361202,993
2021-06-01 07:44:02,182309,159
2021-06-01 07:44:18,699859,1179
2021-06-01 07:48:20,168253,148
2021-06-01 08:02:30,280280,1021
2021-06-01 08:27:07,117467,983
2021-06-01 09:51:46,121246,742
2021-06-01 09:51:47,924966,216
2021-06-01 09:51:47,252276,141
2021-06-01 11:28:48,6982,112
2021-06-01 12:09:21,784994,1910
2021-06-01 12:09:22,103339,278
2021-06-01 12:16:22,754673,1393
2021-06-01 12:38:12,578889,1761
2021-06-01 12:38:12,418180,132
2021-06-01 12:38:13,110658,607
2021-06-01 12:51:11,585211,881
2021-06-01 13:25:15,641429,1003
2021-06-01 13:25:15,150357,1687
2021-06-01 13:25:26,285151,139
2021-06-01 13:27:35,907802,847
2021-06-01 13:27:35,381599,1179
2021-06-01 13:44:20,278486,113
2021-06-01 13:44:21,67404,826
2021-06-01 13:44:22,108568,2958
2021-06-01 21:37:05,279928,574
2021-06-02 13:46:32,257501,185
2021-06-02 13:46:33,235675,141
2021-06-02 15:22:52,48394,593
2021-06-02 16:05:27,172560,1188
2021-06-02 16:05:27,88995,1584
2021-06-02 16:51:45,198338,278
2021-06-02 16:51:46,592415,1095
2021-06-02 16:51:47,507620,185
2021-06-02 16:58:47,280112,1260
2021-06-02 16:58:47,506252,727
2021-06-02 17:04:45,349025,301
2021-06-02 18:15:14,79147,308
2021-06-02 19:35:41,157742,84
2021-06-02 20:00:18,264237,167
2021-06-02 21:12:56,56907,1012
2021-06-03 07:14:59,619879,163
2021-06-03 07:17:29,298010,1095
2021-06-03 07:18:31,133741,84
2021-06-03 07:36:01,821147,84
2021-06-03 07:36:02,349216,757
2021-06-03 09:50:23,172560,835
2021-06-03 09:50:24,97648,1142
2021-06-03 09:50:25,402435,1198
2021-06-04 00:45:34,831736,992
2021-06-04 00:56:31,613558,910
2021-06-04 01:02:29,80500,751
2021-06-04 01:02:29,512748,1095
2021-06-04 01:02:29,79147,104
2021-06-04 01:02:29,945845,974
2021-06-04 01:22:31,407921,303
2021-06-04 02:37:31,515336,1529
2021-06-04 02:37:31,232038,1140
2021-06-04 02:37:32,230413,103
2021-06-04 02:37:32,310725,615
2021-06-04 02:39:39,448581,1306
2021-06-04 05:09:50,424079,630
2021-06-04 05:09:50,853876,104
2021-06-04 14:30:07,329946,1967
2021-06-04 15:35:23,682997,974
2021-06-04 15:35:23,451032,736
2021-06-04 16:01:14,654586,121
2021-06-04 16:01:14,670840,718
2021-06-06 00:40:07,409248,899
2021-06-06 00:40:07,395958,984
2021-06-06 04:27:04,592679,75
2021-06-06 04:56:08,300237,816
2021-06-06 07:19:05,648768,66
2021-06-06 07:54:31,514789,835
2021-06-06 07:54:31,848906,816
2021-06-06 07:54:32,58913,606
2021-06-06 07:54:32,578889,1094
2021-06-06 09:31:33,128186,358
2021-06-06 09:42:23,1027979,211
2021-06-06 09:58:28,738205,253
2021-06-08 03:19:19,715741,342
2021-06-08 17:05:34,172761,726
2021-06-08 17:55:00,311581,708
2021-06-08 17:57:30,263175,380
2021-06-08 17:57:31,848906,1357
2021-06-08 18:12:26,51037,225
2021-06-08 18:12:26,498136,904
2021-06-08 19:57:39,627693,306
2021-06-08 19:57:39,701585,974
2021-06-08 20:04:27,410130,774
2021-06-08 20:58:17,85729,1058
2021-06-08 20:58:17,619879,140
2021-06-08 20:58:17,665913,1560
2021-06-08 21:52:01,160982,301
2021-06-08 21:52:01,147366,89
2021-06-08 21:52:01,315547,1226
2021-06-08 23:17:40,701585,882
2021-06-09 05:00:00,555937,1366
2021-06-09 12:23:22,395958,909
2021-06-09 13:40:07,236381,115
2021-06-09 13:40:07,239753,615
2021-06-09 14:15:33,450871,862
2021-06-09 14:15:33,58997,333
2021-06-10 07:57:38,469217,113
2021-06-10 09:10:52,514192,900
2021-06-10 09:10:52,18669,727
2021-06-10 09:22:04,424079,671
2021-06-10 11:41:30,323693,770
2021-06-10 11:41:31,237964,1957
2021-06-10 11:41:32,738205,1068
2021-06-10 12:21:39,251068,1337
2021-06-10 13:24:23,473796,960
2021-06-10 13:24:24,237964,830
2021-06-10 14:13:50,91478,630
2021-06-10 18:00:47,611280,90
2021-06-10 18:00:48,57756,259
2021-06-10 18:28:09,520545,881
2021-06-10 18:29:11,135820,1579
2021-06-10 20:14:24,67404,872
2021-06-11 03:19:35,349216,574
2021-06-11 03:19:36,540139,191
2021-06-11 03:19:37,272465,615
2021-06-11 03:19:38,443786,593
2021-06-11 07:05:22,177273,248
2021-06-11 07:05:23,193463,847
2021-06-11 07:11:21,605076,1496
2021-06-11 07:11:21,701134,394
2021-06-11 16:31:38,280112,1654
2021-06-11 16:37:36,121190,1408
2021-06-11 16:50:34,660562,1012
2021-06-11 18:27:04,114118,99
2021-06-12 00:01:44,117324,1161
2021-06-12 00:01:44,1094152,955
2021-06-12 05:44:04,264571,1836
2021-06-12 05:44:05,630685,1132
2021-06-12 06:17:01,221491,433
2021-06-12 06:24:01,727063,122
2021-06-12 06:24:01,619121,2227
2021-06-12 06:24:01,599241,993
2021-06-12 14:08:15,1042131,1060
2021-06-12 14:51:29,152336,205
2021-06-12 14:51:29,470905,122
2021-06-12 14:51:29,571694,983
2021-06-12 14:51:29,188080,634
2021-06-12 16:04:54,428312,872
2021-06-12 16:04:55,650610,113
2021-06-12 16:04:55,714796,909
2021-06-12 16:38:42,122026,731
2021-06-12 17:00:32,159072,1262
2021-06-12 22:44:40,119140,801
2021-06-13 00:28:01,561491,1011
2021-06-13 00:34:53,578889,222
2021-06-13 00:44:18,104425,1152
2021-06-13 05:03:27,7081,528
2021-06-13 12:08:38,782342,1440
2021-06-13 19:48:57,326333,634
2021-06-15 04:27:50,146416,1608
2021-06-15 06:23:33,105925,1402
2021-06-15 06:30:16,815690,150
2021-06-15 06:44:05,639790,94
2021-06-15 07:08:52,505551,121
2021-06-15 08:03:52,591386,155
2021-06-15 08:03:53,67404,797
2021-06-15 08:40:26,471914,406
2021-06-15 12:36:44,634528,1039
2021-06-15 13:22:47,1094152,1641
2021-06-15 13:26:49,416883,899
2021-06-15 13:26:49,750001,1104
2021-06-16 04:29:08,594183,1012
2021-06-16 04:29:08,720049,1291
2021-06-16 04:45:43,793535,1347
2021-06-16 12:18:06,190833,899
2021-06-16 12:48:08,56765,550
2021-06-16 13:05:38,237964,1161
2021-06-16 13:05:38,208697,311
2021-06-17 04:25:16,265216,145
2021-06-17 04:40:59,247657,1422
2021-06-17 04:40:59,324276,956
2021-06-17 04:55:54,415259,85
2021-06-17 05:13:58,427529,1967
2021-06-17 05:13:58,418523,579
2021-06-17 05:26:08,406526,1086
2021-06-17 11:30:58,147148,313
2021-06-17 11:30:59,108285,383
2021-06-17 12:29:25,591386,1104
2021-06-17 14:34:58,64207,774
2021-06-17 22:56:02,6985,269
2021-06-17 22:56:03,219643,443
2021-06-18 00:51:46,471061,577
2021-06-18 00:58:56,290093,112
2021-06-18 00:58:56,57756,881
2021-06-18 01:22:28,760302,723
2021-06-18 01:30:58,348881,1529
2021-06-18 04:24:31,370556,213
2021-06-18 06:39:42,108285,434
2021-06-18 06:39:42,203323,592
2021-06-18 06:39:42,708700,2172
2021-06-18 06:39:43,609641,132
2021-06-18 06:39:44,120992,1086
2021-06-18 07:15:40,765051,1459
2021-06-18 14:48:03,401109,1133
2021-06-18 14:48:03,513308,518
2021-06-18 14:48:05,705156,84
2021-06-18 14:48:05,838660,773
2021-06-18 15:46:16,583545,2152
2021-06-18 15:46:16,423656,1529
2021-06-18 15:46:17,417847,2930
2021-06-18 15:51:10,346119,1170
2021-06-18 15:51:26,585423,947
2021-06-18 19:51:14,493203,354
2021-06-18 19:51:15,515085,741
2021-06-18 21:19:16,301281,1967
2021-06-18 21:19:17,336868,797
2021-06-18 23:17:44,157477,364
2021-06-18 23:17:45,256855,120
2021-06-18 23:45:04,114266,1060
2021-06-18 23:45:05,225945,900
2021-06-19 01:28:26,565816,94
2021-06-19 02:19:39,518150,1086
2021-06-19 02:19:40,449720,1011
2021-06-19 02:19:44,218871,853
2021-06-20 02:19:12,670840,816
2021-06-20 02:35:19,443639,947
2021-06-20 02:35:19,241982,723
2021-06-20 02:35:19,593466,112
2021-06-20 04:06:27,240251,974
2021-06-20 04:06:28,36282,118
2021-06-20 04:06:29,690033,974
2021-06-20 14:48:14,317608,816
2021-06-20 15:25:16,629647,113
2021-06-20 15:25:16,747731,123
2021-06-20 15:25:16,492443,565
2021-06-20 15:57:11,221275,104
2021-06-20 15:57:12,361202,1040
2021-06-20 15:57:12,745753,178
2021-06-20 17:40:33,7022,1138
2021-06-20 18:00:47,624761,318
2021-06-20 18:00:48,323693,131
2021-06-20 18:00:48,619679,1645
2021-06-20 18:00:49,624461,718
2021-06-20 18:10:26,625182,509
2021-06-20 18:10:27,110566,1430
2021-06-20 18:10:27,120992,1170
2021-06-20 18:10:27,180654,761
2021-06-20 18:43:19,443639,550
2021-06-20 19:08:06,136926,809
2021-06-20 19:32:38,204715,1160
2021-06-20 19:32:38,690033,361
2021-06-20 20:00:37,173314,983
2021-06-20 21:28:35,286784,75
2021-06-20 22:49:02,615371,1095
2021-06-21 00:20:03,239222,166
2021-06-21 01:59:42,770479,1077
2021-06-21 01:59:42,147366,166
2021-06-21 01:59:43,620135,1067
2021-06-21 01:59:43,72809,723
2021-06-21 02:27:42,584292,1687
2021-06-21 03:55:43,117467,427
2021-06-21 05:16:10,101262,1160
2021-06-21 05:16:10,762896,1352
2021-06-21 05:16:10,157893,103
2021-06-21 05:16:11,802040,892
2021-06-21 07:54:04,945845,732
2021-06-22 23:52:57,416360,1012
2021-06-22 23:52:57,605450,607
2021-06-23 00:17:10,1002791,774
2021-06-23 00:49:49,193463,74
2021-06-23 00:53:39,1032567,113
2021-06-23 03:30:43,746858,140
2021-06-23 03:30:43,438046,531
2021-06-23 03:30:43,131691,103
2021-06-23 04:04:36,285093,751
2021-06-23 04:04:36,444262,493
2021-06-23 04:04:36,708399,185
2021-06-23 05:19:36,136105,1752
2021-06-23 05:19:36,131163,145
2021-06-23 16:25:15,486404,113
2021-06-24 00:09:29,114118,550
2021-06-24 00:09:29,147148,649
2021-06-24 06:14:19,138591,569
2021-06-24 06:44:21,198338,1356
2021-06-24 06:44:21,699859,1524
2021-06-24 06:44:21,219942,797
2021-06-24 06:44:22,152837,984
2021-06-24 06:44:22,609641,965
2021-06-24 06:44:23,449989,751
2021-06-24 06:51:15,609046,191
2021-06-24 07:40:03,500474,93
2021-06-24 07:52:38,730098,48
2021-06-24 10:22:49,286270,1021
2021-06-24 10:24:58,498136,513
2021-06-24 12:20:41,6969,123
2021-06-24 12:20:43,453127,288
2021-06-24 12:27:04,233011,75
2021-06-24 12:37:48,370556,85
2021-06-24 12:37:48,235675,1859
2021-06-24 12:37:48,58913,343
2021-06-25 06:24:41,837212,311
2021-06-25 06:32:29,471591,333
2021-06-25 06:32:29,265072,1384
2021-06-25 06:32:29,141966,947
2021-06-25 06:36:46,305681,1524
